Replication;scarcity3;scarcity2;scarcity1;EnvironmentalDisasterChanceB;EnvironmentalDisasterChanceA;TimeToRepair2;TimeToRepair3;TimeToRepair1;CountBetweenFaillures3;CountBetweenFaillures2;CountBetweenFaillures1;DelayTimeB;TravelTime3;TravelTime2;DelayTimeA;TravelTime1;FailedRawOrder3;FailedRawOrder2;FailedRawOrder1;OrdersS3;OrdersS2;OrdersS1;Costs;NumberBackOrdered;AvarageQInStock;AvarageLeadTime;OrderFillRate
82;16,1028804923191;16,8757611771839;NaN;6,24273236627104;3,44753891302066;673,307274550358;630,889663335565;612,741873438395;39,1171071103549;43,35391183536;75,1572658258833;683,262477269468;713,958802386652;175,751088698746;866,279624648958;NaN;2;2;0;27;27;0;330750;7,9494015700103;443,638266770656;294,001187236904;87,6923076923077
83;16,054293613891;16,9212105877814;NaN;5,98500836492869;3,53263722267002;634,818544174205;592,408316412706;656,861279409937;40,7005442650025;43,8122888732081;76,6088695086849;439,50108179731;699,775267101659;165,052161773002;728,032082971269;NaN;6;3;0;29;29;0;350000;1,56620452174812;457,717610058013;274,571467577318;97,7941176470588
84;15,8629502172463;17,032479934879;NaN;5,47366587483677;3,16588959388499;651,761173553746;687,855362209763;668,720583214776;40,6630276978292;46,6281511234299;74,6589433219439;437,29021142137;674,61923812663;180,696647907868;931,427400056598;NaN;0;2;0;29;29;0;355250;8,96956776939953;458,614195035314;277,980282940659;89,2086330935252
85;16,0765583314735;16,9496660567535;NaN;6,76844180882748;3,62897701949234;672,944552878424;599,013019655569;609,121230522737;39,9952529891041;45,0721781822638;73,5587634508939;725,563947016489;683,979869171906;128,253093968133;NaN;NaN;1;2;0;29;29;0;350000;10,79715142438;397,798113139713;274,246348038366;84,4444444444444
86;16,0204186738096;16,9509644957635;NaN;6,21569059897334;3,59312102182828;656,383809014258;651,146488028566;656,722469577169;38,0409524692544;42,905901402442;71,8210120214836;1040,50561482594;681,858769306621;169,831002205737;645,713750303271;NaN;3;4;0;31;31;0;374500;3,92276881585611;441,714638924832;270,609318428696;91,2162162162162
87;16,0561219315935;17,0049105528544;NaN;5,95790611156102;3,54626613414589;648,719987160068;586,200031148275;683,110735044201;39,2636138734718;43,3504109245001;75,0501330402524;NaN;731,729401572032;182,246721056719;1039,38431355215;NaN;0;3;0;29;29;0;343000;5,38471371865904;448,533507482819;278,95948212362;90,2985074626866
88;15,9112448828453;17,0166281574056;NaN;6,00663487459051;3,58296472314296;646,340559160644;622,087309285653;569,651477674932;39,323228048803;44,878719443133;75,5767417434407;463,665933762383;690,131443900064;152,585145919446;567,960935656814;NaN;4;2;0;29;29;0;355250;4,31660023742218;432,419395669975;270,643335738281;93,4306569343066
89;16,1296019697527;17,0706880180933;NaN;5,47175350664731;3,2465722076184;611,947516012339;585,758983965319;723,112076831206;41,5889338436055;45,0264284997765;73,3754593549141;734,963853360281;712,293608306196;197,113650454455;816,309407041066;NaN;3;1;0;34;34;0;411250;14,0319953948476;401,204286169484;303,769068048775;85,0931677018634
90;15,9097778130957;16,9348096015711;NaN;5,86458460016754;3,52337920615161;632,089071443325;649,267192874246;608,813349053437;44,410073390732;45,0563656972148;78,7867436980984;321,179446516115;701,079507149657;172,071217294298;805,500035773625;NaN;5;0;0;29;29;0;355250;12,8792896801259;448,482018622898;285,55212842278;92,0289855072464
91;16,1212384287617;17,0884787874773;NaN;6,78644644798568;3,48918827532683;669,489681596969;699,154213934588;706,771219029628;41,5504463427459;42,6018570676549;78,1652594877717;744,627665411776;776,392483409124;150,803469719776;NaN;NaN;1;1;0;26;26;0;313250;8,59599896841126;424,938874306503;294,010123200226;88,28125
92;15,9716331137461;16,996576446929;NaN;4,98475721426308;3,27971105518751;651,135770980585;674,030445731919;682,637745214645;35,2112949993461;45,1283481238911;76,0999044519849;653,140363296566;706,139270856709;162,15260588752;NaN;NaN;3;2;0;25;25;0;306250;2,54713277839802;463,393440430267;277,471924234448;94,1176470588235
93;16,1187842597812;17,0377265384707;NaN;6,22235392598856;3,59087794542974;593,901926620832;608,784288691988;680,004074779921;38,2364967241883;44,702167819875;75,8452897095897;1065,21731067628;695,318523463956;163,853582854477;733,831482930235;NaN;4;1;0;31;31;0;379750;15,6073709300075;413,11503859599;294,808144923469;84,5637583892617
94;15,9944685161179;16,8547161550113;NaN;6,11958416834198;3,76917240416838;628,303909480381;636,720706021514;599,837636968049;41,4519266428293;44,5486817987532;73,2001899884965;880,164237700589;763,89739149857;170,776107111654;776,047515953562;NaN;4;1;0;27;27;0;325500;8,22713146916682;454,416936433107;291,20807688238;92,0634920634921
95;16,0375796856935;16,941919520487;NaN;6,5110754430708;3,26643601453139;628,058900122689;639,738339602563;659,977621210644;36,4999388394256;46,6278847070554;76,5949961585769;739,845462366565;728,636774718926;177,876474080489;729,850763393619;NaN;4;2;0;27;27;0;330750;6,24121370580928;483,870692478952;295,044984883963;88,28125
96;16,1080032550665;16,9628843592376;NaN;5,81602987467691;3,35323229670111;603,621741835835;639,919004692507;686,783606511639;39,117464031703;47,2227330389433;79,4849905635541;NaN;698,282607881798;142,919899378314;NaN;NaN;0;5;0;27;27;0;330750;1,95568868368892;466,293477560848;259,941725566697;94,5736434108527
97;15,934465719515;17,142062980379;NaN;6,78979801386595;3,49477229226613;640,983077108963;672,599426396472;630,498083547756;41,2205251454617;46,2151689217605;73,0102304180496;695,934150913974;739,917907808236;163,304912303225;717,230674455548;NaN;9;0;0;24;24;0;294000;2,29320008264701;456,64530654198;297,202693724331;93,8053097345133
98;16,05652596667;17,0034914642394;NaN;6,58395452185401;3,7748103780489;621,99863814254;668,978607890831;604,640873382381;38,1682987726326;42,7267574529267;75,2953021567756;903,971464258271;677,060471868033;143,620058582575;532,232065722465;NaN;2;0;0;28;28;0;343000;10,7623871963652;456,468944568301;287,49568417559;90,1515151515152
99;16,0115385212004;17,0844751294991;NaN;6,34557358533144;3,64303696016781;664,680094055851;652,704582602366;651,753093057994;39,702288561301;47,2522568559274;77,1887273368581;1059,71989994049;760,235871165913;166,746277292513;NaN;NaN;6;2;0;25;25;0;306250;6,87517866678138;458,116971975775;284,765746217045;85
100;16,0089604252661;17,1868443862225;NaN;5,20829387602431;3,72060507691155;639,191760056632;654,076217645132;723,151887840744;39,4576276951869;45,2776781910171;76,7004367949751;816,869245388297;750,50356719158;202,040607517802;619,853096142532;NaN;3;3;0;27;27;0;330750;11,4190356315274;418,978892000504;303,13714775528;89,922480620155
